Commodities,Countries,Time,Customs Value (Gen) ($US) (Default Member),Customs Value (Cons) ($US),HS_Code,CategoryType
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2020,2940968583,2940968583.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2017,7340364,7340364.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Thailand,2022,9747,9747.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2004,38268806,38268806.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2011,1278769865,1278835024.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Philippines,2001,4510491,,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2011,534307,534307.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2009,603125,603125.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Singapore,2010,3119775,3119775.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2022,6166144,6166144.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2025,104342370,104342370.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Asia - South,2019,6903995,6903995.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Singapore,2021,71372119,71372119.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Asia - South,2014,108646,108646.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2011,1733862,1733862.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Asia - South,2020,3771642,3771642.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2019,494894,494894.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Singapore,2020,135903416,135903416.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2021,582887234,582887234.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Thailand,2009,9554,9554.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Asia - South,2011,917102,917102.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2024,890098,890098.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2007,1815495,1815495.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Asia - South,2018,2906625,2906625.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Asia - South,2016,376791,376791.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Thailand,2006,149333,149333.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Vietnam,2016,41371,41371.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2009,17085560,17085560.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Asia - South,2012,1966053,1966053.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2006,14810,14810.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2005,30298722,30298722.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2018,39498474,39498474.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2016,22948716,22948716.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2007,5639844,5639844.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Singapore,2006,1726555,1726555.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2005,4096646,4096646.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Laos,2014,19912,19912.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2016,4448949,4448949.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2012,4316,4316.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2008,37187801,37187801.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Thailand,2007,19501,19501.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2011,13817767,13817767.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2017,40995680,40995680.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Singapore,2005,5124190,5124190.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Singapore,2015,35851572,35851572.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2015,240252950,240252950.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Laos,2016,56443,56443.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2007,56957347,56957347.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2024,350000,350000.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2012,64007499,64007499.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2013,9819,9819.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Philippines,2011,8023,8023.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2002,25032,25032.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2015,19059775,19059775.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Singapore,2016,13489151,13489151.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2020,90811221,90811221.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Philippines,2019,8930,8930.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Singapore,2008,361200,361200.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Thailand,2023,9238,9238.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Thailand,2010,21832,21832.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2002,8960360,8960360.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2013,91454708,91454708.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2006,171323,171323.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2016,50882,50882.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2019,84170895,84170895.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2018,21324914,21324914.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Singapore,2017,5178086,5178086.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Indonesia,2015,10200,10200.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Singapore,2018,30968252,30968252.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2003,4988,4988.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Philippines,2013,19684,19684.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2010,5944620,5944620.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2010,5670,5670.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2014,844167,844167.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Thailand,2008,441051,441051.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2020,98437397,98437397.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2007,32376657,32376657.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Singapore,2003,49212,49212.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2021,31368505,31368505.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2015,532371,532371.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2002,20575,20575.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2017,7342178,7342178.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Indonesia,2006,64400,64400.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Thailand,2017,96598,96598.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Vietnam,2013,74312,74312.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2003,33765475,33765475.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2025,75930875,75930875.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2017,2700,2700.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Philippines,2012,61525,61525.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2006,406211,406211.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Thailand,2011,22719,22719.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Philippines,2024,18139,18139.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2018,366626,366626.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Vietnam,2017,3330,3330.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Philippines,2010,3576,3576.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Singapore,2012,22777182,22777182.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2001,2070742,,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Thailand,2018,6530,6530.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2019,14996062,14996062.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Malaysia,2013,50000,50000.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Singapore,2022,45825368,45825368.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2001,360757,,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2023,204150,204150.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2010,43524697,43524697.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2018,4764535,4764535.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Indonesia,2011,19000,19000.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2011,90478759,90543918.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2014,1200059,1200059.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2004,131606,131606.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2010,15323501,15323501.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2016,57431934,57431934.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2021,3133249,3133249.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2014,35620759,35620759.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2003,10233093,10233093.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Singapore,2011,40101654,40101654.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Thailand,2013,117204,117204.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2005,4742,4742.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2022,308822017,308822017.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Singapore,2019,113533743,113533743.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2022,18500900,18500900.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Thailand,2012,15818,15818.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Singapore,2014,93070395,93070395.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2013,524692,524692.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Thailand,2020,85675,85675.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Singapore,2013,37375836,37375836.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Laos,2017,23704,23704.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2020,13888,13888.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2023,321153696,321153696.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2023,1866179171,1866160370.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Philippines,2004,130000,130000.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2004,5576403,5576403.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2023,5179641,5179641.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2019,113545607,113545607.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2025,22352442,22352442.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2008,376789,376789.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2003,376466,376466.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2010,3147654,3147654.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2001,4969883,,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2022,2827744237,2827744237.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2009,16192,16192.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2008,802251,802251.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2002,608544790,608544790.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2007,1109942117,1109942117.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2008,1415078277,1415078277.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Asia - South,2023,21054871,21054871.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Asia - South,2024,11620304,11620304.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2006,56587116,56587116.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2012,770605751,770605751.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2011,40151396,40151396.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2002,63064,63064.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Asia - South,2022,1371471,1371471.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2006,840079579,840079579.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2009,431958270,431958270.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2004,299002,299002.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2017,5301718,5301718.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2015,35861772,35861772.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Asia - South,2021,32369067,32369067.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2022,45835115,45835115.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2015,1035408994,1035408994.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Philippines,2005,10000,10000.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2013,37637036,37637036.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2016,13586965,13586965.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Thailand,2024,19097,19097.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2024,1385974035,1385974035.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2021,3638708342,3638708342.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2024,55649980,55649980.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2021,71393462,71393462.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2001,13722910,,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2001,1739206647,,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2014,93090307,93090307.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2004,580356950,580356950.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2020,135994265,135994265.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2018,30974782,30974782.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Asia - South,2025,53799583,53799583.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2003,530648555,530648555.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2005,674027442,674027442.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2012,22854525,22854525.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Asia - South,2008,5752565,5752565.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2023,157368108,157368108.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Asia - South,2010,3704844,3704844.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2017,1143119029,1143119029.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Asia - South,2009,12975657,12975657.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Asia - South,2003,330919,330919.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Asia - South,2004,315287,315287.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Thailand,2025,3317,3317.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2019,2148855447,2148855447.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Asia - South,2005,826808,826808.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2002,37723082,37723082.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2013,884904745,884904745.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Singapore,2025,22349125,22349125.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Singapore,2024,55612744,55612744.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2005,5159504,5159504.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2007,12366865,12366865.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2014,1019311290,1019311290.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2010,617419384,617419384.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2025,487400,487400.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2006,1940288,1940288.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Asia - South,2006,10108142,10108142.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",APEC - Asia Pacific Economic Co-operation,2025,891527677,891527677.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2021,105640196,105640196.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",ASEAN - Association of Southeast Asian Nations,2004,130000,130000.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Asia - South,2007,1053257,1053257.0,7110,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Asia - South,2001,620000,,7110,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2018,472547,472547.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Indonesia,2004,14616,14616.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Indonesia,2016,99267,99267.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,ASEAN - Association of Southeast Asian Nations,2019,2483507,2483507.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2010,3074808,3074808.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,APEC - Asia Pacific Economic Co-operation,2007,621244104,621244104.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2013,33365402,33365402.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2002,1919831,1919831.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,ASEAN - Association of Southeast Asian Nations,2014,619878,619878.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2020,264767,264767.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,APEC - Asia Pacific Economic Co-operation,2025,421998135,412931771.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2007,33648779,33648779.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,APEC - Asia Pacific Economic Co-operation,2009,465062879,465062879.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2025,29177656,23392413.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Hong Kong,2008,17035,17035.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,APEC - Asia Pacific Economic Co-operation,2001,309911424,,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Thailand,2005,860355,860355.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2022,53507215,44982328.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2020,81051736,83353400.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Thailand,2001,429796,,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,ASEAN - Association of Southeast Asian Nations,2002,523578,523578.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2003,66080605,60755155.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Asia - South,2017,2227637,2227637.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,ASEAN - Association of Southeast Asian Nations,2004,29701,29701.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,APEC - Asia Pacific Economic Co-operation,2023,1012849015,1007427405.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,ASEAN - Association of Southeast Asian Nations,2017,13491864,12927608.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Thailand,2007,6108826,6108826.0,7225,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,ASEAN - Association of Southeast Asian Nations,2005,940071,940071.0,7225,Other
