Commodities,Countries,Time,Customs Value (Gen) ($US) (Default Member),Customs Value (Cons) ($US),HS_Code,CategoryType
2614 Titanium Ores And Concentrates,ASEAN - Association of Southeast Asian Nations,2009,2920983,2920983.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,ASEAN - Association of Southeast Asian Nations,2002,6321511,6321511.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,ASEAN - Association of Southeast Asian Nations,2006,4301600,4301600.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,ASEAN - Association of Southeast Asian Nations,2016,3738504,3738504.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,ASEAN - Association of Southeast Asian Nations,2003,7789007,7789007.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,ASEAN - Association of Southeast Asian Nations,2001,6557518,,2614,Ore/Raw
2614 Titanium Ores And Concentrates,ASEAN - Association of Southeast Asian Nations,2005,6192500,6192500.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,ASEAN - Association of Southeast Asian Nations,2008,2078762,2078762.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,ASEAN - Association of Southeast Asian Nations,2010,2617444,2617444.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,ASEAN - Association of Southeast Asian Nations,2007,2426300,2426300.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,APEC - Asia Pacific Economic Co-operation,2023,61347159,61347159.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,APEC - Asia Pacific Economic Co-operation,2022,123824713,123824713.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,Asia - South,2010,46930,46930.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,Asia - South,2008,114102,114102.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,ASEAN - Association of Southeast Asian Nations,2004,5146200,5146200.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,Asia - South,2001,2445086,,2614,Ore/Raw
2614 Titanium Ores And Concentrates,APEC - Asia Pacific Economic Co-operation,2024,95782798,95782798.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,APEC - Asia Pacific Economic Co-operation,2021,155502609,155502609.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,APEC - Asia Pacific Economic Co-operation,2012,347307511,347307511.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,APEC - Asia Pacific Economic Co-operation,2018,141101680,141101680.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,APEC - Asia Pacific Economic Co-operation,2025,54643132,54643132.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,ASEAN - Association of Southeast Asian Nations,2017,1931497,1931497.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,APEC - Asia Pacific Economic Co-operation,2017,116991911,116991911.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,APEC - Asia Pacific Economic Co-operation,2020,51472130,51472130.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,Asia - South,2023,14971320,14971320.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,APEC - Asia Pacific Economic Co-operation,2015,208947270,208947270.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,APEC - Asia Pacific Economic Co-operation,2019,98257745,98257745.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,ASEAN - Association of Southeast Asian Nations,2013,4199629,4199629.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,ASEAN - Association of Southeast Asian Nations,2012,1752377,1752377.0,2614,Ore/Raw
2614 Titanium Ores And Concentrates,APEC - Asia Pacific Economic Co-operation,2007,126012892,126012892.0,2614,Ore/Raw
2615906090 Vanadium Ores And Concentrates (kg),APEC - Asia Pacific Economic Co-operation,2018,8449155,8449155.0,2615906090,Ore/Raw
2615906090 Vanadium Ores And Concentrates (kg),APEC - Asia Pacific Economic Co-operation,2019,7075744,7075744.0,2615906090,Ore/Raw
2615906090 Vanadium Ores And Concentrates (kg),APEC - Asia Pacific Economic Co-operation,2011,2849,2849.0,2615906090,Ore/Raw
2615906090 Vanadium Ores And Concentrates (kg),APEC - Asia Pacific Economic Co-operation,2024,8498101,8498101.0,2615906090,Ore/Raw
2615906090 Vanadium Ores And Concentrates (kg),APEC - Asia Pacific Economic Co-operation,2006,42099,42099.0,2615906090,Ore/Raw
2615906090 Vanadium Ores And Concentrates (kg),APEC - Asia Pacific Economic Co-operation,2020,560763,560763.0,2615906090,Ore/Raw
2615906090 Vanadium Ores And Concentrates (kg),APEC - Asia Pacific Economic Co-operation,2017,281843,281843.0,2615906090,Ore/Raw
2615906090 Vanadium Ores And Concentrates (kg),APEC - Asia Pacific Economic Co-operation,2025,964772,964772.0,2615906090,Ore/Raw
2615906090 Vanadium Ores And Concentrates (kg),APEC - Asia Pacific Economic Co-operation,2021,963684,963684.0,2615906090,Ore/Raw
2615906090 Vanadium Ores And Concentrates (kg),APEC - Asia Pacific Economic Co-operation,2022,7183790,7183790.0,2615906090,Ore/Raw
2615906090 Vanadium Ores And Concentrates (kg),APEC - Asia Pacific Economic Co-operation,2023,9769999,9769999.0,2615906090,Ore/Raw
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2017,110629563,110629563.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",ASEAN - Association of Southeast Asian Nations,2008,4000,4000.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",ASEAN - Association of Southeast Asian Nations,2001,20100,,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",Asia - South,2001,6000,,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2024,427286593,427286593.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",Asia - South,2021,50122,50122.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",Asia - South,2012,11745,11745.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",Asia - South,2017,22440,22440.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",Asia - South,2014,6556,6556.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2018,145029397,145029397.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2015,186989640,186984840.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",Asia - South,2009,622850,622850.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2019,156112624,156112624.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",Asia - South,2005,13200,13200.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2016,128420278,128420278.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",Asia - South,2003,21550,21550.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2013,310499941,310499941.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",Asia - South,2002,145943,145943.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",ASEAN - Association of Southeast Asian Nations,2021,41032,41032.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",Asia - South,2024,260545,260545.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2021,200938151,200938151.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2003,139211200,139211200.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2009,201292786,201292786.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2010,208290008,208290008.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2001,97265003,,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2023,344881000,344881000.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2006,226349928,226349928.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2022,344607745,344607745.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2004,168957546,168957546.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2005,226991648,226991648.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2008,234459968,234459968.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",Asia - South,2025,77448,77448.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2002,121751802,121751802.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",Asia - South,2022,96830,96830.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",ASEAN - Association of Southeast Asian Nations,2023,3995,3995.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2014,228313196,228313196.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",Asia - South,2023,33765,33765.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2007,235438771,235438771.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",Asia - South,2020,353867,353867.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2025,197857269,197857269.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",Asia - South,2011,244600,244600.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2020,184591609,184591609.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",Asia - South,2018,5000,5000.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2011,337433298,337433298.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",Asia - South,2019,26466,26466.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",APEC - Asia Pacific Economic Co-operation,2012,312962183,312962183.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",Asia - South,2013,28100,28100.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",Asia - South,2015,9700,9700.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",Asia - South,2016,15920,15920.0,2801,Other
"2801 Fluorine, Chlorine, Bromine & Iodine",Asia - South,2006,66305,66305.0,2801,Other
2820 Manganese Oxides,ASEAN - Association of Southeast Asian Nations,2006,74516,74516.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2001,33702005,,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2010,19065853,19065853.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2025,2144496,2144496.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2018,22811510,22811510.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2006,49969526,49969526.0,2820,Compound
2820 Manganese Oxides,Asia - South,2011,51642,51642.0,2820,Compound
2820 Manganese Oxides,Asia - South,2018,379452,379452.0,2820,Compound
2820 Manganese Oxides,Asia - South,2023,1209608,1209608.0,2820,Compound
2820 Manganese Oxides,ASEAN - Association of Southeast Asian Nations,2023,91380,91380.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2020,13036159,13036159.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2007,38534890,38534890.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2023,5429523,5429523.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2003,40563914,40563914.0,2820,Compound
2820 Manganese Oxides,ASEAN - Association of Southeast Asian Nations,2025,70000,70000.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2019,11474086,11474086.0,2820,Compound
2820 Manganese Oxides,ASEAN - Association of Southeast Asian Nations,2013,317693,317693.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2005,39984355,39984355.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2004,26140491,26140491.0,2820,Compound
2820 Manganese Oxides,Asia - South,2022,2202725,2202725.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2024,4548353,4548353.0,2820,Compound
2820 Manganese Oxides,ASEAN - Association of Southeast Asian Nations,2017,106875,106875.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2002,35161524,35161524.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2015,20103040,20103040.0,2820,Compound
2820 Manganese Oxides,Asia - South,2025,2503894,2503894.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2014,19473254,19473254.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2021,9789014,9789014.0,2820,Compound
2820 Manganese Oxides,ASEAN - Association of Southeast Asian Nations,2015,352830,352830.0,2820,Compound
2820 Manganese Oxides,ASEAN - Association of Southeast Asian Nations,2009,194460,194460.0,2820,Compound
2820 Manganese Oxides,Asia - South,2021,5127664,5127664.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2009,14240640,14240640.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2022,12327061,12327061.0,2820,Compound
2820 Manganese Oxides,ASEAN - Association of Southeast Asian Nations,2024,490000,490000.0,2820,Compound
2820 Manganese Oxides,ASEAN - Association of Southeast Asian Nations,2014,303525,303525.0,2820,Compound
2820 Manganese Oxides,Asia - South,2024,2390750,2390750.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2008,19562782,19562782.0,2820,Compound
2820 Manganese Oxides,ASEAN - Association of Southeast Asian Nations,2011,310080,310080.0,2820,Compound
2820 Manganese Oxides,ASEAN - Association of Southeast Asian Nations,2016,152760,152760.0,2820,Compound
2820 Manganese Oxides,ASEAN - Association of Southeast Asian Nations,2008,206150,206150.0,2820,Compound
2820 Manganese Oxides,Asia - South,2010,3974,3974.0,2820,Compound
2820 Manganese Oxides,Asia - South,2007,30368,30368.0,2820,Compound
2820 Manganese Oxides,Asia - South,2008,15061,15061.0,2820,Compound
2820 Manganese Oxides,Asia - South,2003,79134,79134.0,2820,Compound
2820 Manganese Oxides,ASEAN - Association of Southeast Asian Nations,2012,251940,251940.0,2820,Compound
2820 Manganese Oxides,Asia - South,2016,432450,466334.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2016,19271156,19271156.0,2820,Compound
2820 Manganese Oxides,Asia - South,2019,1160013,1160013.0,2820,Compound
2820 Manganese Oxides,Asia - South,2014,138558,138558.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2011,22420154,22420154.0,2820,Compound
2820 Manganese Oxides,Asia - South,2001,31203,,2820,Compound
2820 Manganese Oxides,Asia - South,2009,16265,16265.0,2820,Compound
2820 Manganese Oxides,Asia - South,2013,144515,144515.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2017,24889521,24889521.0,2820,Compound
2820 Manganese Oxides,Asia - South,2017,347031,347031.0,2820,Compound
2820 Manganese Oxides,Asia - South,2004,9907,9907.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2013,17303210,17303210.0,2820,Compound
2820 Manganese Oxides,Asia - South,2015,187479,153595.0,2820,Compound
2820 Manganese Oxides,ASEAN - Association of Southeast Asian Nations,2010,245100,245100.0,2820,Compound
2820 Manganese Oxides,Asia - South,2012,124850,124850.0,2820,Compound
2820 Manganese Oxides,Asia - South,2005,8539,8539.0,2820,Compound
2820 Manganese Oxides,APEC - Asia Pacific Economic Co-operation,2012,22645909,22645909.0,2820,Compound
2820 Manganese Oxides,Asia - South,2002,90243,90243.0,2820,Compound
2820 Manganese Oxides,ASEAN - Association of Southeast Asian Nations,2007,142215,142215.0,2820,Compound
2820 Manganese Oxides,Asia - South,2006,31693,31693.0,2820,Compound
2820 Manganese Oxides,Asia - South,2020,685249,685249.0,2820,Compound
282520 Lithium Oxide And Hydroxide,APEC - Asia Pacific Economic Co-operation,2005,261498,261498.0,282520,Compound
282520 Lithium Oxide And Hydroxide,APEC - Asia Pacific Economic Co-operation,2014,12044995,12044995.0,282520,Compound
282520 Lithium Oxide And Hydroxide,APEC - Asia Pacific Economic Co-operation,2002,1204209,1204209.0,282520,Compound
282520 Lithium Oxide And Hydroxide,Asia - South,2006,1511010,1511010.0,282520,Compound
282520 Lithium Oxide And Hydroxide,Asia - South,2007,595752,595752.0,282520,Compound
282520 Lithium Oxide And Hydroxide,Asia - South,2008,187007,187007.0,282520,Compound
282520 Lithium Oxide And Hydroxide,APEC - Asia Pacific Economic Co-operation,2003,367418,367418.0,282520,Compound
282520 Lithium Oxide And Hydroxide,Asia - South,2009,187951,187951.0,282520,Compound
282520 Lithium Oxide And Hydroxide,ASEAN - Association of Southeast Asian Nations,2006,3000,3000.0,282520,Compound
282520 Lithium Oxide And Hydroxide,APEC - Asia Pacific Economic Co-operation,2013,6852926,6852926.0,282520,Compound
282520 Lithium Oxide And Hydroxide,APEC - Asia Pacific Economic Co-operation,2012,10229822,10229822.0,282520,Compound
282520 Lithium Oxide And Hydroxide,APEC - Asia Pacific Economic Co-operation,2019,16250054,16250054.0,282520,Compound
282520 Lithium Oxide And Hydroxide,Asia - South,2021,15107,15107.0,282520,Compound
282520 Lithium Oxide And Hydroxide,APEC - Asia Pacific Economic Co-operation,2016,11398851,11398851.0,282520,Compound
282520 Lithium Oxide And Hydroxide,APEC - Asia Pacific Economic Co-operation,2008,7053200,7053200.0,282520,Compound
282520 Lithium Oxide And Hydroxide,APEC - Asia Pacific Economic Co-operation,2010,5123821,5123821.0,282520,Compound
282520 Lithium Oxide And Hydroxide,APEC - Asia Pacific Economic Co-operation,2011,7432887,7432887.0,282520,Compound
282520 Lithium Oxide And Hydroxide,Asia - South,2025,2825,2825.0,282520,Compound
282520 Lithium Oxide And Hydroxide,Asia - South,2024,34420,34420.0,282520,Compound
282520 Lithium Oxide And Hydroxide,APEC - Asia Pacific Economic Co-operation,2015,13272599,13272599.0,282520,Compound
282520 Lithium Oxide And Hydroxide,APEC - Asia Pacific Economic Co-operation,2004,71305,71305.0,282520,Compound
282520 Lithium Oxide And Hydroxide,APEC - Asia Pacific Economic Co-operation,2001,970186,,282520,Compound
282520 Lithium Oxide And Hydroxide,Asia - South,2023,102774,102774.0,282520,Compound
282520 Lithium Oxide And Hydroxide,APEC - Asia Pacific Economic Co-operation,2007,6893039,6893039.0,282520,Compound
282520 Lithium Oxide And Hydroxide,APEC - Asia Pacific Economic Co-operation,2020,13441374,13441374.0,282520,Compound
282520 Lithium Oxide And Hydroxide,Asia - South,2022,9500,9500.0,282520,Compound
282520 Lithium Oxide And Hydroxide,APEC - Asia Pacific Economic Co-operation,2009,4601394,4601394.0,282520,Compound
282520 Lithium Oxide And Hydroxide,APEC - Asia Pacific Economic Co-operation,2018,17991653,17991653.0,282520,Compound
282520 Lithium Oxide And Hydroxide,APEC - Asia Pacific Economic Co-operation,2017,27376876,27376876.0,282520,Compound
282520 Lithium Oxide And Hydroxide,APEC - Asia Pacific Economic Co-operation,2006,4022856,4022856.0,282520,Compound
282520 Lithium Oxide And Hydroxide,Asia - South,2015,4590,4590.0,282520,Compound
282520 Lithium Oxide And Hydroxide,APEC - Asia Pacific Economic Co-operation,2023,43935753,43935753.0,282520,Compound
282520 Lithium Oxide And Hydroxide,ASEAN - Association of Southeast Asian Nations,2025,2914,2914.0,282520,Compound
